PRODUCT_ID,PRODUCT_NAME,SUMMARY,PRICE,CATEGORY_IDS,IMAGE_URL
74844    ,The Zona Women                                             , Stylish                                                                                                                                                                                                                                                                                  ,25.88  ,370700|Nixon                           ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0NDc1MXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoak1pOW9OVGt2T0RjNU5qZzFOemcyTURFeU5pNXFjR2N8NTA2MWRkOTQ2MWI5ZWQyMjk0Mjg1YjIzZTM0YjEzYjM4MDc3ZWY3ZGNjNjNiNzVkMjczYWZkYWI5YWEyNmI2Yg
7907     ,Board Grip                                                 , Nothing simpler! A vice system for when you have to edge and service the board. Exclusively from Toko                                                                                                                                                                                    ,80.9599,Toko|100200                            ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0ODMwMHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMU15OW9PVGd2T0RjNU5qY3hOall6TURBME5pNXFjR2N8MzQ5YzI1MzhmMjQ1YzZlMDJkNjc4NDgzYmM3ZjQ2YmQ4MTNlMGE5MTRiMDdiODllMDY0NzUzOThmNzhhNGI4ZQ
79889    ,Ghada Leather Belt Women                                   , Narrow leather belt with rivets. The Elba Belt is two times wrapped around the waist. With buckle and eyelets to close. 100% Leder                                                                                                                                                       ,129.56 ,Bench|370900                           ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1MDM3MHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNE1pOW9PRFV2T0RjNU5qa3lPREUwTnpRNE5pNXFjR2N8ZmUxMjVhZTkzMTIzYzczMWY4Y2EyNjcwNGE3YTM2MDhjNTE4OTM5YmExZWZkYTFlZjQzY2IxNzM4M2Y1MDc0NA
80147    ,Control Short                                              ," Short with mini plaid pattern and 22 outseam. 100% Cotton""                                                                                                                                                                                                                            ",137.66 ,Analog|streetwear|250600               ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxMTc3MzR8aW1hZ2UvanBlZ3xhVzFoWjJWekwyZzJaUzlvWXpZdk9EYzVOamt3T0RRNE5qWTROaTVxY0djfDIxMThmZDg0OWFiYzc3Mzg3NzUzYTViYWRmNWY1NzMyZWQ5NjIzYTI0NjUyZTgyMDU4M2NjY2RjNmQxOTA2N2E
81252    ,Fornax Pant Insulated youth                                , The Fornax Pant is available in great pastell colours and is waterproof and super warm! Therefore ideal for the chillier day in winter!                                                                                                                                                  ,80.9599,Horsefeathers|snow|kids|330700         ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wzMzY1OHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMk15OW9NelV2T0RjNU5qYzVOVGt5T0RZd05pNXFjR2N8MTFmZDNhOTFjOGEyNWU0N2I5MTk3MzM0MGU5MDA4OWQxZWIwYWE0Y2Y1NWIzYzA2NGRlODI5ZTJiOTdkYTUxZg
83025    ,Blocked Boardshort youth                                   , Environmentally friendly and stylish. This cool boardshort with an all-over print and 4-way stretch is the coolest thing this summer. Made of recycled PET. 85% polyester and 15% spandex.                                                                                               ,24.26  ,Quiksilver|kids|streetwear|270600      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w4ODI1N3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoa01TOW9NalF2T0RjNU5qa3hNalF4T0RnME5pNXFjR2N8NWM0YjNmNjMzNDk1Yzg1MWEwYTM5Mjc0ZWMyZTA2OTk2NzI5ZWM2YmM1Y2Q2YmQ2YTkwZjc3NmVhMmE3ZjY2MA
83174    ,Stella Dress Women                                         , Checked is in                                                                                                                                                                                                                                                                            ,44.51  ,streetwear|260700                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w2MjIyOHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnelppOW9NalF2T0RjNU5qZzVPRFkxTmpJNE5pNXFjR2N8OGQ4NTE3Y2U4MmU3YmUxYzk1YTMxYjY1Y2ZmYTA4NWQyNjI1NTdiNDhiMGZjNWI4MmU1NjA2YzFlMDBiMTIzOQ
83223    ,Selva Dress Women                                          , With the femipleasure Selva dress in a colourful stripe pattern with chest pocket on the left side and draw cord belt you'll be even more scrumptious in the eyes of the boys. 100 % cotton                                                                                              ,32.36  ,Femipleasure|streetwear|260700         ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0NjU0MnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoa1pDOW9PR1l2T0RjNU5qa3dNVFl3TlRRd05pNXFjR2N8MGEzMjZjYTc1MzYyM2QxMDY1ZDE4NDgyNzYyYmFiODgwMmZiNTViMWEwNTg3YjJmOTNkZDUzZWMzMTdkNTMyMg
84574    ,Stratus Dress Women                                        , The Stratus Dress is the perfect companion whether you're at the beach or sipping a cocktail in the city. You're sure to catch everyone's attention! 51% cotton                                                                                                                          ,36.4099,Hurley|streetwear|260700               ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wzOTQ1OHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMlppOW9NMlV2T0RjNU5qZzVPVFl6T1RNeU5pNXFjR2N8OTFmNDgxZTE2MWI3MDU2ZWJhMmNkZDllN2Y1NzEzMzc0MGI3OWE0MzVhYjdmMmI5MzE4MGI2MGNmMWY2Njc5NA
92637    ,Boardshort youth                                           , You will be the best styled kid with the Boardshort by Slam 69. 100% Polyester                                                                                                                                                                                                           ,667    ,69 Slam|kids|streetwear|270600         ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w4ODcyNnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09TOW9aRGd2T0RjNU5qa3hNekEzTkRJd05pNXFjR2N8OGM1Y2Q2NzZlY2NhODA0YWU1MDhiYWEwNmE1ZTY5ZjhlMGU1N2UzMjZjODg1ODA2YjhkZDE3NTQzN2ZkZWI4OA
92905    ,Vintage 72 metallic grey/ yellow                           , Take a look back through time as you look ahead through the lenses of the Nike Vintage '72 Sunglasses. Featuring an over-sized frame                                                                                                                                                     ,28.31  ,210100|Nike                            ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyNTY2MXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMFlTOW9ZalV2T0RjNU5qazJPVEV3TnpRNE5pNXFjR2N8YTQ3NTY2Zjg0YzEwZmI0YmQxMmZjOWYwMGI4YzNiOTI3ZWU0ZGUxOGEwODg4MDc3MWNiZWYxZmI4ZDZmZmQ5MQ
92961    ,Spikes 44                                                  ," The Skim One Spikes Skimboard guarantees endless fun. Dimensions: 44 ""                                                                                                                                                                                                                ",24.26  ,351200|Skim One|surf                   ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1OTIzMHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMk9DOW9Namt2T0RjNU5qZzVOREl6TWpZd05pNXFjR2N8Y2E0NzI5ZTY3MjU4OWJiMGZjZmFlYzM5MDhlZmE1MDkzMDhhNDRhMTNmYjhhNWFmYTViMjVjYmVhMGUzOGZkZQ
93762    ,The Brick Beanie                                           , Loose fit beanie by VIVO in a nice color. 100% Acrylic                                                                                                                                                                                                                                   ,36.4099,VIVO|220500                            ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w4NTE1MXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnM01DOW9Oemd2T0RjNU5qYzBNVEl3TmpBME5pNXFjR2N8ZmY4MDMxNjY2YmU2YWNhM2QwNWI2OTNiYzYxNDE3MzQ3MmJlMzg0MjQyM2NmYTMxYzM5MjA0MGIwYWI4YzEzNg
94063    ,The 51-30                                                  , The 51-30 by Nixon is a sporty watch for men and moreover for real water sports men!                                                                                                                                                                                                     ,77.72  ,340000|Nixon                           ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w2ODI2MHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJneVpDOW9ZVEF2T0RjNU5qZzFPRFV4TlRRNE5pNXFjR2N8YzY0NGJlZDM1MjAwODFkOTljMjY1ZmZmMTQ3YjFhNjg0MjZmZGRjZjhmYjQ0MTU4ZmM0OTA4YmJmOTJlOGRjNA
94172    ,Camper Beanie                                              , It is better to always choose the right thing - and the Camper beanie by Nixon is the right thing. 100% Acrylic                                                                                                                                                                          ,153.860,Nixon|220500                           ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w2MjM4N3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoaU1pOW9Namt2T0RjNU5qYzBORFE0TWpnME5pNXFjR2N8ZTdlNDQxMjk2Y2ZlYzJjOGJiMjMyMzc5NzBmODc4YThlZWJmMGVjMTJmODI1MzE4NjRkYmY3ODQ5M2Q1NDJlNA
94374    ,Studio Pant                                                , Constructed with pure on-snow functionality in mind                                                                                                                                                                                                                                      ,14.54  ,Foursquare|snow|190300                 ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0NzE1OHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoaE1pOW9ZbVF2T0RjNU5qYzNNek14T0RZNE5pNXFjR2N8Yzc0ZWYyNDdjYTAxNTIyZjRlNjhjMTI2YzhjZmQ3YjY2OTc3NzM1OTQxOTNkZTIzMjQ2MGY2NDQzZTExZjFhNA
94382    ,Strut Pant Women                                           , Such an awesome piece you shouldn't miss out on! The Strut pant by Foursquare is the perfect companion for an amazing season in the snow.                                                                                                                                                ,404.96 ,200300|Foursquare|snow                 ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wzMzczOXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMVl5OW9OV0V2T0RjNU5qZzBPRE0xTnpRd05pNXFjR2N8ZmJjYjVlMGUxZTM1NDNjMjE0YWI0OGE4MDRkNzRhMGJkOGYzMTJjMzk3MTVjYWVmZDcwMzliYzM1MTJiMTExNg
94415    ,Adapt New Era                                              , The Adapt New Era cap by Foursquare is so genius                                                                                                                                                                                                                                         ,16.16  ,Foursquare|220600                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxMTQ2NzJ8aW1hZ2UvanBlZ3xhVzFoWjJWekwyZ3laQzlvWm1Rdk9EYzVOamszTWpjeE1UazJOaTVxY0djfDFmODI5YjAyYmRkNDFiMTk4NmU4OTljMzU5NjM1YmE5NTdkZDQ4MjhhMzI3YWVhZjEyYmRlYjQwNTNjZWQ2M2Q
94462    ,Bender Jacket                                              , Keeps you warm and looks absolutely stylish. The Bender jacket by Special Blend is a genius piece                                                                                                                                                                                        ,89.06  ,Special Blend|snow|190100              ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1NDYzM3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoa01pOW9OelF2T0RjNU5qWTVNVE01T0RZNE5pNXFjR2N8M2FjMWExMmUyZmQ2NTEyNTZjM2UyNzNhYThhMjE3MGI4YmM5ZjY1ZmJhMzAwOTQyYzg4YzAyMzNkZjEyOWY4NQ
94474    ,Trenchtown Jacket                                          , So stylish and so cool - the Trenchtown jacket by Special Blend.                                                                                                                                                                                                                         ,80.9599,Special Blend|snow|190100              ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0ODAwNXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoak9DOW9ObVV2T0RjNU5qWTROVEUzTWpjMk5pNXFjR2N8ZTBhMzYyNzNlMjI5ZjU1YWEyNDVmNjY3ZmM3NzIzNjAwZGMzMGJhZGQwYjViOTlmMjkzZDE5ODMwZDYzNDA1ZA
94489    ,5 Pocket Freedom Pant                                      , The 5 Pocket Freedom pant by Special Blend is part of the Revolver collection.<br />The Revolver group is a reflection on the season's most distinct looks.                                                                                                                              ,32.36  ,Special Blend|snow|190300              ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0ODQxMHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMllTOW9PRFl2T0RjNU5qYzJPREEzTlRnd05pNXFjR2N8ZjgxODM4NDgwNmJlMTU5NDRkMGNmOTJkNzY2NmE4MzNkOGYzNTkxNTE0MTgyODE0NDRmNjliN2MzYTk0ZDFmMQ
94491    ,Annex Pant                                                 , The Special Blend Annex snowboard pant offers enormous legroom and highest comfort because of its extreme and stylish baggy fit. The immense cargo pockets got a lot of space for all your stuff. With the technical features you won't have to resign your turns even at                ,97.16  ,190300|Special Blend|snow              ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wzNzk3N3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNVppOW9aRGd2T0RjNU5qYzFPREkwTlRRd05pNXFjR2N8MWE2YTU1MGVmNjdjYTVlYTY3YTUxN2QxMTkzY2YyODgzNDBiMjZmZWY2MWYxZDUzNWVlOTllYmYwMGIxYTk1MQ
94714    ,Limmer Pant                                                , The Limmer Pant by Zimtstern is a cargo snowboard pant that still offers everything you need despite their killer price.                                                                                                                                                                 ,113.36 ,Zimtstern|snow|190300                  ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wzMzEzMXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoa1lpOW9ZMlV2T0RjNU5qYzJPRGN6TVRFMk5pNXFjR2N8MzAwM2JiMzYyN2VmYzdiYTFjZWQzOTU2ZmU5NGE5MzQ5OGUxYTU0ZTU5ZTJhOTlkOGY2M2VkNTdiNTU4YTZmYQ
94791    ,Kompass Tee SS Women                                       , The Kompass Tee is a Soft t-shirt with a big                                                                                                                                                                                                                                             ,97.16  ,260100|Zimtstern|streetwear            ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1NDg5NHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoaE55OW9NVFV2T0RjNU5qazFOak15TnprMk5pNXFjR2N8ZWQ1ZDgyZmFlMzg1NDVhMDMwMGVlMDNmMzUxODg2YzI5ZjRlODI3NmIyN2QzMTg5OGQzOTZkNjA4M2ZmMzhlZg
94942    ,Mira Twill Jacket youth                                    , Incredibly light                                                                                                                                                                                                                                                                         ,97.16  ,Zimtstern|snow|kids|330100             ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0Nzk2OXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMFppOW9NMkV2T0RjNU5qYzRPVE0zTlRBd05pNXFjR2N8NzY0MzI4YzQzM2NkYWY4MzAxYjE4MDBiM2E1MTYzMWU5NWZmYWMwZWUxZGY0YTFmZWY4NjBhMWRlZThkODk3NQ
95288    ,Buffer II Sock                                             , Freestyle-focused support and cushioning. Guaranteed to help you land more tricks.                                                                                                                                                                                                       ,97.16  ,221100|Burton                          ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0MDM4M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJneU1pOW9OamN2T0RjNU5qYzFNRE00TVRBNE5pNXFjR2N8ZTIyNDdmNmM5MTIwZjlkZmE1MTRkMGFhN2EwMjM5YTRiN2QwZGRmZjMwYzRlNTZlNTA0YTE3ODZiNWNiMDZhMQ
95290    ,Party Sock                                                 , A breathable blend of woolly warmth                                                                                                                                                                                                                                                      ,20.21  ,221100|Burton                          ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1MDA5M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNU9TOW9aVFl2T0RjNU5qYzFNVEF6TmpRME5pNXFjR2N8OTZlNjViMDE0NzNmYzk3MWE3YjY3NDJjMTY1NTgxOGQzMDQ2ZThlNTU5ZDQ0ZmZkMDVmNGEwN2M0MjU0MWMxNQ
95353    ,Amped Jacket youth                                         , Save loot for lift tickets—rugged warmth and weather protection with a fit that grows as you go!                                                                                                                                                                                         ,137.66 ,snow|kids|330100|Burton                ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w4ODE2MHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNU1DOW9NRGd2T0RjNU5qYzROREV6TWpFeU5pNXFjR2N8YWY3Mjc0OTdlZmI2YjI0YjMwZjZlNjI3OGU0ZTgxZTA4ODA4YzcwMzFmYzAwMDAzMmI4MjUzMDdkNWU0OTkwMw
95361    ,Sludge Jacket youth                                        , Uniquely Burton. Designed to inspire both on and off the mountain.                                                                                                                                                                                                                       ,20.21  ,330100|kids|snow|Burton                ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1MjQwOHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJobE9TOW9ZMkV2T0RjNU5qYzNOamt5TXpFMk5pNXFjR2N8MzcyOGUwODZlZTgzMGY2OWEwOTQ3YTZiYTYxZmMxOGM2YmRlMjk1NTAxNzY1NTE3YTYxNDQ3MWNiYzEyYTBhOQ
95366    ,Minishred Illusion 1 Piece yth                             , Astronaut-caliber coverage with Room-to-Grow™ for non-stop protection from wind                                                                                                                                                                                                          ,17.78  ,snow|kids|330100|Burton                ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w2MjU1NHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJobE5TOW9aV1V2T0RjNU5qYzROVFEwTWpnME5pNXFjR2N8YmQ1OWFiYzQ5MmE5NDFlOWJjOTk5NWUyZmQ3NTMzOTJmYTg3MmVjMjcxZjY0NDAyMGM3M2QzZmE3NjRhMzAwMw
95367    ,Minishred Melody Jacket youth                              , Kid-tested                                                                                                                                                                                                                                                                               ,52.61  ,snow|kids|330100|Burton                ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1MTM0MHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJneU5DOW9NV1V2T0RjNU5qYzROelF3T0RreU5pNXFjR2N8YTJjNTgwZGQzOTljZWFjMTI1ZTkxMDlkMTgwZWIxYTMyYjQ5NGYyOThmODlkZWU4ODVlYTQ2NTk5ZGQ5MTlhZA
95385    ,Andover Jacket                                             , Whoa! It’s a steal. Heli tech at t-bar prices.                                                                                                                                                                                                                                           ,68.81  ,Burton|snow|190100                     ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1NzgxNXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnME1TOW9PV1V2T0RjNU5qWTROekV6T0RnME5pNXFjR2N8MTYwODRmOTExMzVhYTBiOGJiNDcyODBiZjJkOTM4MGY1ZmQxMjMxNmNiYThiNmRmMzMyNjExZTA5NDY3ODM3MA
95424    ,Dandridge Down Jacket Women                                , Vintage flannel sleeping bag experience without the smell of stale mothballs.                                                                                                                                                                                                            ,80.9599,200100|Burton|snow                     ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w2MjQ5MHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnelpDOW9aamN2T0RjNU5qZ3lOalF3TWpnME5pNXFjR2N8N2E0MGY5ZWFlMzc4YmJkNzg2NzMzNzFkNDUxNWFmNDhmYzQyOTRmMDUwYTRiMjUxNmUwODZjYTRhMGJjOGY5Zg
95437    ,Tabloid Jacket Women                                       , Roll out the red carpet. A smoking hot                                                                                                                                                                                                                                                   ,52.61  ,200100|Burton|snow                     ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1NzA2OHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJobE5pOW9aRGd2T0RjNU5qZ3dPRGN3T0RFeU5pNXFjR2N8OGVlMmIzOWQzZjI0NzhlYTM2YzE5YTZkODMzODEwNjBhZmNhNGMxMWZjMmQzOTM3M2RhYTVlZDA4NzFmMTFjYw
95438    ,Theory Jacket Women                                        , Retain heat. Sustain the future. Bomber style built with recycled materials.                                                                                                                                                                                                             ,129.56 ,200100|Burton|snow                     ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w4MDcxMnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnell5OW9PVFF2T0RjNU5qZ3hNemsxTVRBd05pNXFjR2N8MjNmNzY1MWJmMzdjNDBjYjcyZjM0ZmI1NGY5YWQ0NTNlMmM4Y2EzNzBlNmQzMWJiYTQwMWYzODJhN2RmMzM5Zg
95441    ,Aster Jacket Women                                         , For the style connoisseur—burly meets girly in this flannel-lined shell.                                                                                                                                                                                                                 ,113.36 ,snow|200100|Burton                     ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1MjY4NHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnM05TOW9OV0V2T0RjNU5qZ3pNell4TVRnd05pNXFjR2N8MWRlNzY0MmY5YzFkMzAxMDQwZjBiOGZiMjAwMzUwZTZjZDgzNDA4NDZmOTNkYzEwNTk2NjNiOWVhNmE3YWVhZQ
95446    ,Twc Such A Deal Pant youth                                 , No need to shoplift                                                                                                                                                                                                                                                                      ,105.26 ,snow|kids|330700|Burton                ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1NDcxMnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJneU5pOW9aV1F2T0RjNU5qZ3dNalE0TWpJd05pNXFjR2N8ZTEzMTdkMDNmYmMxOWE3MDg4ZDM4YTIxNjIxNTU0MDcwMzNiMTYxYjMyZDEyNzhhNmFiNmI2NzhjMDhhYzE1Ng
95453    ,Sweetheart Pant youth                                      , Warm and weatherproof without the credit card hangover                                                                                                                                                                                                                                   ,89.06  ,330700|snow|kids|Burton                ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0MTE0NHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJneU5pOW9OVFl2T0RjNU5qYzVNVEF4TXpRd05pNXFjR2N8NzFhMDlmNGEwYmY2NGQyNDVjYWVjZDVlNTUyY2E1MGFiMDVlM2FkZDc4NjdhYjc5M2FmOTZkMDhkNWQ2MjNlZQ
95464    ,Cargo Pant                                                 , The tried and true classic—loose-fitting with room for all your junk.                                                                                                                                                                                                                    ,145.76 ,190300|Burton|snow                     ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0MzQzMHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoa05DOW9PR0l2T0RjNU5qYzFNak0wTnpFMk5pNXFjR2N8MGY3MzgyMTNiYTQ1NDdkNmUwMGY0ZjU4ZDI2YTJiNWUyOWQxNTE0ZDdiZmE3YTQ2NzJkNzhiMzMzOGFjMjcwZQ
95482    ,Twc Honey Buns Pant Women                                  , Hypnotize them with your moves                                                                                                                                                                                                                                                           ,56.66  ,200300|Burton|snow                     ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wzOTgwMXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNFpDOW9OR0l2T0RjNU5qZzBNVFEzTmpFeU5pNXFjR2N8ZTUwNjk2ZjI1ZDMzMmU4OGEwNmI1ODZlYjFjZjNkZjhiMjMwNTM1YjAwMzAzYjhkNjhiZDEwNWFjN2EyNDYwNA
95484    ,Basis Pant Women                                           , Putting a new spin on sustainable style.                                                                                                                                                                                                                                                 ,44.51  ,200300|Burton|snow                     ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w2ODQwN3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJobVlpOW9NVGd2T0RjNU5qZzFNRFkxTVRFMk5pNXFjR2N8ZDVkZTQ1NzZhY2U3OGI1ZTEyYTU4MzgwYzAyOTc2MjdhZTNhN2YwNThlMTQwNDU1MDVhYTUyZTcyNzcwZjkzZg
95490    ,Lucky Pant Women                                           , First chair to last blast—style necessity meets everyday versatility.                                                                                                                                                                                                                    ,97.16  ,200300|Burton|snow                     ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wzMzU5MnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnellTOW9ZalV2T0RjNU5qZ3pORGt5TWpVeU5pNXFjR2N8NjEyZGVkNzE1MGNlZmRkZjI2ODA4NGZjZjhlOGM0MmM3YmIwMjZlMDkzMjFhZTYzNTg4NzNhYzFkMjVlM2IzOQ
95521    ,Spectre Glove                                              , Next level secret handshakes are now a reality.                                                                                                                                                                                                                                          ,89.06  ,Burton|190700                          ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w3MzA3OXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoaE9TOW9NemN2T0RjNU5qYzBPRFF4TlRBd05pNXFjR2N8ODQxZmQ4MjQyZDdiNmIxOWZkOTY5NWJmMmZkYmQzNDY3ZGZkMmZiN2ExYzljZjQ3NTBhZjA3Zjc2MjdhN2FlZA
96001    ,Fade Beanie                                                , Features:<br /><br />+ 72% Acrylic                                                                                                                                                                                                                                                       ,113.36 ,220500|Burton                          ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w5Njc2OXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJobU15OW9PR0V2T0RjNU5qZzVNVGt6T0RnME5pNXFjR2N8YTVkNGE1ODUzMzUwN2Y0NmVhMjM4MjM4Yjk2ZDc5Y2I5YjU5ZmU5NWVhNzBlZGY1NGU0NTEzMmY0OTE0YzFlNQ
96022    ,Trope Beanie                                               , Features:<br /><br />+ 100% Acrylic<br />+ Vintage Striped Beanie with Pom<br />+ Fold Up with Skully Fit                                                                                                                                                                                ,105.26 ,220500|Burton                          ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w3NzUzOXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnME9TOW9aVGN2T0RjNU5qY3pPREkxTmpreU5pNXFjR2N8NTljZWNiZDAyYmY0MzBjZDlmMjFjNDJhNGJhMDZmZGM3NmVhODgzOWNmMmNjZGJmN2NkZDFlMDRkMTg3MTJkNA
96026    ,What¦s Your Niner                                          , Features:<br /><br />+ 100% Acrylic<br />+ Basic Beanie with Double Stripes and Pom<br />+ Slouch Fit                                                                                                                                                                                    ,32.36  ,Burton|220500                          ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w4NzgxOHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNE1pOW9ZMk12T0RjNU5qYzBORGd4TURVeU5pNXFjR2N8NDkyZWRhMGUyYTk3NzhmYWQzZmY5NmZiYmVkNWQ4MWU0YzJmYTkwNmU2NTk5ZDYxMGRjMGE2MDdhNjE5YWU4Mw
96097    ,Studded Belt                                               , Features:<br /><br />+ PU Leather Belt<br />+ Full Rivet Metal Studs<br />+ Solid Removable Burton Process Logo Buckle                                                                                                                                                                   ,24.26  ,251100|Burton|streetwear               ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w2NjYwMnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoaU5TOW9OalV2T0RjNU5qazJPVFF6TlRFMk5pNXFjR2N8NGQ4N2EwZmI4OGE4ZWRiMTQwYjEyYzEzM2JiNTc0MmVmODJjYjNkMmJkNWRiZjA2MWYwNDE5ZDJmMDA1YTk5Mw
96162    ,Crammed SS                                                 , Features:<br /><br />+ 100% Cotton<br />+ Screen Print on Front<br />+ Regular Fit                                                                                                                                                                                                       ,28.31  ,250100|Burton|streetwear               ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1MTkzOXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoallTOW9ORFF2T0RjNU5qazBNVFU0TWpNMk5pNXFjR2N8NjA0NGM2YjU4OWE1ZGNlNDNlMDQ1MDhlNmE1MDdhOTU1Zjg0Y2ZiZmFjZjZiNmYwNDgxYjMyYjU1NTYwZTM3Nw
